,date,name,scaled,week,year,scaled_day_0,scaled_day_1,scaled_day_2,scaled_day_3,scaled_day_4,scaled_day_5,scaled_day_6,scaled_day_7,scaled_day_8,scaled_day_9,scaled_day_10,scaled_day_11,scaled_day_12,scaled_day_13
1058,2015-06-26,nike,53.3,26,2015,53.3,53.3,51.35,52.0,53.3,63.05,57.33,47.88,47.25,48.51,49.14,49.14,57.33,55.04
1064,2015-06-27,nike,62.40000000000001,26,2015,62.40000000000001,53.3,53.3,51.35,52.0,53.3,63.05,57.33,47.88,47.25,48.51,49.14,49.14,57.33
1070,2015-06-28,nike,70.0,26,2015,70.0,62.40000000000001,53.3,53.3,51.35,52.0,53.3,63.05,57.33,47.88,47.25,48.51,49.14,49.14
1076,2015-06-29,nike,58.8,27,2015,58.8,70.0,62.40000000000001,53.3,53.3,51.35,52.0,53.3,63.05,57.33,47.88,47.25,48.51,49.14
1082,2015-06-30,nike,60.9,27,2015,60.9,58.8,70.0,62.40000000000001,53.3,53.3,51.35,52.0,53.3,63.05,57.33,47.88,47.25,48.51
1088,2015-07-01,nike,58.8,27,2015,58.8,60.9,58.8,70.0,62.40000000000001,53.3,53.3,51.35,52.0,53.3,63.05,57.33,47.88,47.25
1094,2015-07-02,nike,53.2,27,2015,53.2,58.8,60.9,58.8,70.0,62.40000000000001,53.3,53.3,51.35,52.0,53.3,63.05,57.33,47.88
1100,2015-07-03,nike,56.0,27,2015,56.0,53.2,58.8,60.9,58.8,70.0,62.40000000000001,53.3,53.3,51.35,52.0,53.3,63.05,57.33
1106,2015-07-04,nike,55.3,27,2015,55.3,56.0,53.2,58.8,60.9,58.8,70.0,62.40000000000001,53.3,53.3,51.35,52.0,53.3,63.05
1112,2015-07-05,nike,54.51,27,2015,54.51,55.3,56.0,53.2,58.8,60.9,58.8,70.0,62.40000000000001,53.3,53.3,51.35,52.0,53.3
1118,2015-07-06,nike,52.44,28,2015,52.44,54.51,55.3,56.0,53.2,58.8,60.9,58.8,70.0,62.40000000000001,53.3,53.3,51.35,52.0
1124,2015-07-07,nike,53.13,28,2015,53.13,52.44,54.51,55.3,56.0,53.2,58.8,60.9,58.8,70.0,62.40000000000001,53.3,53.3,51.35
1130,2015-07-08,nike,55.88999999999999,28,2015,55.88999999999999,53.13,52.44,54.51,55.3,56.0,53.2,58.8,60.9,58.8,70.0,62.40000000000001,53.3,53.3
1136,2015-07-09,nike,53.81999999999999,28,2015,53.81999999999999,55.88999999999999,53.13,52.44,54.51,55.3,56.0,53.2,58.8,60.9,58.8,70.0,62.40000000000001,53.3
1142,2015-07-10,nike,55.2,28,2015,55.2,53.81999999999999,55.88999999999999,53.13,52.44,54.51,55.3,56.0,53.2,58.8,60.9,58.8,70.0,62.40000000000001
1148,2015-07-11,nike,60.72,28,2015,60.72,55.2,53.81999999999999,55.88999999999999,53.13,52.44,54.51,55.3,56.0,53.2,58.8,60.9,58.8,70.0
1154,2015-07-12,nike,64.97,28,2015,64.97,60.72,55.2,53.81999999999999,55.88999999999999,53.13,52.44,54.51,55.3,56.0,53.2,58.8,60.9,58.8
1160,2015-07-13,nike,56.21,29,2015,56.21,64.97,60.72,55.2,53.81999999999999,55.88999999999999,53.13,52.44,54.51,55.3,56.0,53.2,58.8,60.9
1166,2015-07-14,nike,56.21,29,2015,56.21,56.21,64.97,60.72,55.2,53.81999999999999,55.88999999999999,53.13,52.44,54.51,55.3,56.0,53.2,58.8
1172,2015-07-15,nike,59.13,29,2015,59.13,56.21,56.21,64.97,60.72,55.2,53.81999999999999,55.88999999999999,53.13,52.44,54.51,55.3,56.0,53.2
1178,2015-07-16,nike,62.78,29,2015,62.78,59.13,56.21,56.21,64.97,60.72,55.2,53.81999999999999,55.88999999999999,53.13,52.44,54.51,55.3,56.0
1184,2015-07-17,nike,60.59,29,2015,60.59,62.78,59.13,56.21,56.21,64.97,60.72,55.2,53.81999999999999,55.88999999999999,53.13,52.44,54.51,55.3
1190,2015-07-18,nike,70.08,29,2015,70.08,60.59,62.78,59.13,56.21,56.21,64.97,60.72,55.2,53.81999999999999,55.88999999999999,53.13,52.44,54.51
1196,2015-07-19,nike,75.46000000000002,29,2015,75.46000000000002,70.08,60.59,62.78,59.13,56.21,56.21,64.97,60.72,55.2,53.81999999999999,55.88999999999999,53.13,52.44
1202,2015-07-20,nike,60.83,30,2015,60.83,75.46000000000002,70.08,60.59,62.78,59.13,56.21,56.21,64.97,60.72,55.2,53.81999999999999,55.88999999999999,53.13
1208,2015-07-21,nike,64.68,30,2015,64.68,60.83,75.46000000000002,70.08,60.59,62.78,59.13,56.21,56.21,64.97,60.72,55.2,53.81999999999999,55.88999999999999
1214,2015-07-22,nike,60.06,30,2015,60.06,64.68,60.83,75.46000000000002,70.08,60.59,62.78,59.13,56.21,56.21,64.97,60.72,55.2,53.81999999999999
1220,2015-07-23,nike,63.91,30,2015,63.91,60.06,64.68,60.83,75.46000000000002,70.08,60.59,62.78,59.13,56.21,56.21,64.97,60.72,55.2
1226,2015-07-24,nike,63.91,30,2015,63.91,63.91,60.06,64.68,60.83,75.46000000000002,70.08,60.59,62.78,59.13,56.21,56.21,64.97,60.72
1232,2015-07-25,nike,73.15,30,2015,73.15,63.91,63.91,60.06,64.68,60.83,75.46000000000002,70.08,60.59,62.78,59.13,56.21,56.21,64.97
1238,2015-07-26,nike,76.0,30,2015,76.0,73.15,63.91,63.91,60.06,64.68,60.83,75.46000000000002,70.08,60.59,62.78,59.13,56.21,56.21
1244,2015-07-27,nike,64.6,31,2015,64.6,76.0,73.15,63.91,63.91,60.06,64.68,60.83,75.46000000000002,70.08,60.59,62.78,59.13,56.21
1250,2015-07-28,nike,63.84,31,2015,63.84,64.6,76.0,73.15,63.91,63.91,60.06,64.68,60.83,75.46000000000002,70.08,60.59,62.78,59.13
1256,2015-07-29,nike,67.64,31,2015,67.64,63.84,64.6,76.0,73.15,63.91,63.91,60.06,64.68,60.83,75.46000000000002,70.08,60.59,62.78
1262,2015-07-30,nike,63.84,31,2015,63.84,67.64,63.84,64.6,76.0,73.15,63.91,63.91,60.06,64.68,60.83,75.46000000000002,70.08,60.59
1268,2015-07-31,nike,63.08,31,2015,63.08,63.84,67.64,63.84,64.6,76.0,73.15,63.91,63.91,60.06,64.68,60.83,75.46000000000002,70.08
1274,2015-08-01,nike,65.36,31,2015,65.36,63.08,63.84,67.64,63.84,64.6,76.0,73.15,63.91,63.91,60.06,64.68,60.83,75.46000000000002
1280,2015-08-02,nike,72.9,31,2015,72.9,65.36,63.08,63.84,67.64,63.84,64.6,76.0,73.15,63.91,63.91,60.06,64.68,60.83
1286,2015-08-03,nike,62.37000000000001,32,2015,62.37000000000001,72.9,65.36,63.08,63.84,67.64,63.84,64.6,76.0,73.15,63.91,63.91,60.06,64.68
1292,2015-08-04,nike,63.18000000000001,32,2015,63.18000000000001,62.37000000000001,72.9,65.36,63.08,63.84,67.64,63.84,64.6,76.0,73.15,63.91,63.91,60.06
1298,2015-08-05,nike,62.37000000000001,32,2015,62.37000000000001,63.18000000000001,62.37000000000001,72.9,65.36,63.08,63.84,67.64,63.84,64.6,76.0,73.15,63.91,63.91
1304,2015-08-06,nike,63.99,32,2015,63.99,62.37000000000001,63.18000000000001,62.37000000000001,72.9,65.36,63.08,63.84,67.64,63.84,64.6,76.0,73.15,63.91
1310,2015-08-07,nike,64.80000000000001,32,2015,64.80000000000001,63.99,62.37000000000001,63.18000000000001,62.37000000000001,72.9,65.36,63.08,63.84,67.64,63.84,64.6,76.0,73.15
1316,2015-08-08,nike,76.95,32,2015,76.95,64.80000000000001,63.99,62.37000000000001,63.18000000000001,62.37000000000001,72.9,65.36,63.08,63.84,67.64,63.84,64.6,76.0
1322,2015-08-09,nike,85.0,32,2015,85.0,76.95,64.80000000000001,63.99,62.37000000000001,63.18000000000001,62.37000000000001,72.9,65.36,63.08,63.84,67.64,63.84,64.6
1328,2015-08-10,nike,70.55,33,2015,70.55,85.0,76.95,64.80000000000001,63.99,62.37000000000001,63.18000000000001,62.37000000000001,72.9,65.36,63.08,63.84,67.64,63.84
1334,2015-08-11,nike,71.39999999999998,33,2015,71.39999999999998,70.55,85.0,76.95,64.80000000000001,63.99,62.37000000000001,63.18000000000001,62.37000000000001,72.9,65.36,63.08,63.84,67.64
1340,2015-08-12,nike,75.64999999999998,33,2015,75.64999999999998,71.39999999999998,70.55,85.0,76.95,64.80000000000001,63.99,62.37000000000001,63.18000000000001,62.37000000000001,72.9,65.36,63.08,63.84
1346,2015-08-13,nike,72.25,33,2015,72.25,75.64999999999998,71.39999999999998,70.55,85.0,76.95,64.80000000000001,63.99,62.37000000000001,63.18000000000001,62.37000000000001,72.9,65.36,63.08
1352,2015-08-14,nike,68.85,33,2015,68.85,72.25,75.64999999999998,71.39999999999998,70.55,85.0,76.95,64.80000000000001,63.99,62.37000000000001,63.18000000000001,62.37000000000001,72.9,65.36
1358,2015-08-15,nike,79.05,33,2015,79.05,68.85,72.25,75.64999999999998,71.39999999999998,70.55,85.0,76.95,64.80000000000001,63.99,62.37000000000001,63.18000000000001,62.37000000000001,72.9
1364,2015-08-16,nike,77.22,33,2015,77.22,79.05,68.85,72.25,75.64999999999998,71.39999999999998,70.55,85.0,76.95,64.80000000000001,63.99,62.37000000000001,63.18000000000001,62.37000000000001
1370,2015-08-17,nike,64.74000000000001,34,2015,64.74000000000001,77.22,79.05,68.85,72.25,75.64999999999998,71.39999999999998,70.55,85.0,76.95,64.80000000000001,63.99,62.37000000000001,63.18000000000001
1376,2015-08-18,nike,58.5,34,2015,58.5,64.74000000000001,77.22,79.05,68.85,72.25,75.64999999999998,71.39999999999998,70.55,85.0,76.95,64.80000000000001,63.99,62.37000000000001
1382,2015-08-19,nike,57.72,34,2015,57.72,58.5,64.74000000000001,77.22,79.05,68.85,72.25,75.64999999999998,71.39999999999998,70.55,85.0,76.95,64.80000000000001,63.99
1388,2015-08-20,nike,59.28,34,2015,59.28,57.72,58.5,64.74000000000001,77.22,79.05,68.85,72.25,75.64999999999998,71.39999999999998,70.55,85.0,76.95,64.80000000000001
1394,2015-08-21,nike,59.28,34,2015,59.28,59.28,57.72,58.5,64.74000000000001,77.22,79.05,68.85,72.25,75.64999999999998,71.39999999999998,70.55,85.0,76.95
1400,2015-08-22,nike,70.98,34,2015,70.98,59.28,59.28,57.72,58.5,64.74000000000001,77.22,79.05,68.85,72.25,75.64999999999998,71.39999999999998,70.55,85.0
1406,2015-08-23,nike,72.0,34,2015,72.0,70.98,59.28,59.28,57.72,58.5,64.74000000000001,77.22,79.05,68.85,72.25,75.64999999999998,71.39999999999998,70.55
1412,2015-08-24,nike,56.25,35,2015,56.25,72.0,70.98,59.28,59.28,57.72,58.5,64.74000000000001,77.22,79.05,68.85,72.25,75.64999999999998,71.39999999999998
1418,2015-08-25,nike,54.75,35,2015,54.75,56.25,72.0,70.98,59.28,59.28,57.72,58.5,64.74000000000001,77.22,79.05,68.85,72.25,75.64999999999998
1424,2015-08-26,nike,51.75,35,2015,51.75,54.75,56.25,72.0,70.98,59.28,59.28,57.72,58.5,64.74000000000001,77.22,79.05,68.85,72.25
1430,2015-08-27,nike,53.25,35,2015,53.25,51.75,54.75,56.25,72.0,70.98,59.28,59.28,57.72,58.5,64.74000000000001,77.22,79.05,68.85
1436,2015-08-28,nike,56.25,35,2015,56.25,53.25,51.75,54.75,56.25,72.0,70.98,59.28,59.28,57.72,58.5,64.74000000000001,77.22,79.05
1442,2015-08-29,nike,62.25,35,2015,62.25,56.25,53.25,51.75,54.75,56.25,72.0,70.98,59.28,59.28,57.72,58.5,64.74000000000001,77.22
1448,2015-08-30,nike,60.35,35,2015,60.35,62.25,56.25,53.25,51.75,54.75,56.25,72.0,70.98,59.28,59.28,57.72,58.5,64.74000000000001
1454,2015-08-31,nike,49.7,36,2015,49.7,60.35,62.25,56.25,53.25,51.75,54.75,56.25,72.0,70.98,59.28,59.28,57.72,58.5
1460,2015-09-01,nike,57.51,36,2015,57.51,49.7,60.35,62.25,56.25,53.25,51.75,54.75,56.25,72.0,70.98,59.28,59.28,57.72
1466,2015-09-02,nike,58.22,36,2015,58.22,57.51,49.7,60.35,62.25,56.25,53.25,51.75,54.75,56.25,72.0,70.98,59.28,59.28
1472,2015-09-03,nike,57.51,36,2015,57.51,58.22,57.51,49.7,60.35,62.25,56.25,53.25,51.75,54.75,56.25,72.0,70.98,59.28
1478,2015-09-04,nike,60.35,36,2015,60.35,57.51,58.22,57.51,49.7,60.35,62.25,56.25,53.25,51.75,54.75,56.25,72.0,70.98
1484,2015-09-05,nike,71.0,36,2015,71.0,60.35,57.51,58.22,57.51,49.7,60.35,62.25,56.25,53.25,51.75,54.75,56.25,72.0
1490,2015-09-06,nike,69.0,36,2015,69.0,71.0,60.35,57.51,58.22,57.51,49.7,60.35,62.25,56.25,53.25,51.75,54.75,56.25
1496,2015-09-07,nike,68.30999999999999,37,2015,68.30999999999999,69.0,71.0,60.35,57.51,58.22,57.51,49.7,60.35,62.25,56.25,53.25,51.75,54.75
1502,2015-09-08,nike,52.44,37,2015,52.44,68.30999999999999,69.0,71.0,60.35,57.51,58.22,57.51,49.7,60.35,62.25,56.25,53.25,51.75
1508,2015-09-09,nike,50.37,37,2015,50.37,52.44,68.30999999999999,69.0,71.0,60.35,57.51,58.22,57.51,49.7,60.35,62.25,56.25,53.25
1514,2015-09-10,nike,50.37,37,2015,50.37,50.37,52.44,68.30999999999999,69.0,71.0,60.35,57.51,58.22,57.51,49.7,60.35,62.25,56.25
1520,2015-09-11,nike,53.81999999999999,37,2015,53.81999999999999,50.37,50.37,52.44,68.30999999999999,69.0,71.0,60.35,57.51,58.22,57.51,49.7,60.35,62.25
1526,2015-09-12,nike,64.17,37,2015,64.17,53.81999999999999,50.37,50.37,52.44,68.30999999999999,69.0,71.0,60.35,57.51,58.22,57.51,49.7,60.35
1532,2015-09-13,nike,58.88,37,2015,58.88,64.17,53.81999999999999,50.37,50.37,52.44,68.30999999999999,69.0,71.0,60.35,57.51,58.22,57.51,49.7
1538,2015-09-14,nike,50.56,38,2015,50.56,58.88,64.17,53.81999999999999,50.37,50.37,52.44,68.30999999999999,69.0,71.0,60.35,57.51,58.22,57.51
1544,2015-09-15,nike,49.92,38,2015,49.92,50.56,58.88,64.17,53.81999999999999,50.37,50.37,52.44,68.30999999999999,69.0,71.0,60.35,57.51,58.22
1550,2015-09-16,nike,48.64,38,2015,48.64,49.92,50.56,58.88,64.17,53.81999999999999,50.37,50.37,52.44,68.30999999999999,69.0,71.0,60.35,57.51
1556,2015-09-17,nike,46.72,38,2015,46.72,48.64,49.92,50.56,58.88,64.17,53.81999999999999,50.37,50.37,52.44,68.30999999999999,69.0,71.0,60.35
1562,2015-09-18,nike,46.08,38,2015,46.08,46.72,48.64,49.92,50.56,58.88,64.17,53.81999999999999,50.37,50.37,52.44,68.30999999999999,69.0,71.0
1568,2015-09-19,nike,55.04,38,2015,55.04,46.08,46.72,48.64,49.92,50.56,58.88,64.17,53.81999999999999,50.37,50.37,52.44,68.30999999999999,69.0
1574,2015-09-20,nike,56.32,38,2015,56.32,55.04,46.08,46.72,48.64,49.92,50.56,58.88,64.17,53.81999999999999,50.37,50.37,52.44,68.30999999999999
1580,2015-09-21,nike,46.72,39,2015,46.72,56.32,55.04,46.08,46.72,48.64,49.92,50.56,58.88,64.17,53.81999999999999,50.37,50.37,52.44
1586,2015-09-22,nike,45.44,39,2015,45.44,46.72,56.32,55.04,46.08,46.72,48.64,49.92,50.56,58.88,64.17,53.81999999999999,50.37,50.37
1592,2015-09-23,nike,45.44,39,2015,45.44,45.44,46.72,56.32,55.04,46.08,46.72,48.64,49.92,50.56,58.88,64.17,53.81999999999999,50.37
1598,2015-09-24,nike,45.44,39,2015,45.44,45.44,45.44,46.72,56.32,55.04,46.08,46.72,48.64,49.92,50.56,58.88,64.17,53.81999999999999
1604,2015-09-25,nike,48.0,39,2015,48.0,45.44,45.44,45.44,46.72,56.32,55.04,46.08,46.72,48.64,49.92,50.56,58.88,64.17
1610,2015-09-26,nike,58.24,39,2015,58.24,48.0,45.44,45.44,45.44,46.72,56.32,55.04,46.08,46.72,48.64,49.92,50.56,58.88
1616,2015-09-27,nike,57.85,39,2015,57.85,58.24,48.0,45.44,45.44,45.44,46.72,56.32,55.04,46.08,46.72,48.64,49.92,50.56
1622,2015-09-28,nike,46.8,40,2015,46.8,57.85,58.24,48.0,45.44,45.44,45.44,46.72,56.32,55.04,46.08,46.72,48.64,49.92
1628,2015-09-29,nike,46.8,40,2015,46.8,46.8,57.85,58.24,48.0,45.44,45.44,45.44,46.72,56.32,55.04,46.08,46.72,48.64
1634,2015-09-30,nike,48.75,40,2015,48.75,46.8,46.8,57.85,58.24,48.0,45.44,45.44,45.44,46.72,56.32,55.04,46.08,46.72
1640,2015-10-01,nike,39.65,40,2015,39.65,48.75,46.8,46.8,57.85,58.24,48.0,45.44,45.44,45.44,46.72,56.32,55.04,46.08
1646,2015-10-02,nike,41.6,40,2015,41.6,39.65,48.75,46.8,46.8,57.85,58.24,48.0,45.44,45.44,45.44,46.72,56.32,55.04
1652,2015-10-03,nike,50.05,40,2015,50.05,41.6,39.65,48.75,46.8,46.8,57.85,58.24,48.0,45.44,45.44,45.44,46.72,56.32
1658,2015-10-04,nike,50.92,40,2015,50.92,50.05,41.6,39.65,48.75,46.8,46.8,57.85,58.24,48.0,45.44,45.44,45.44,46.72
1664,2015-10-05,nike,41.54,41,2015,41.54,50.92,50.05,41.6,39.65,48.75,46.8,46.8,57.85,58.24,48.0,45.44,45.44,45.44
1670,2015-10-06,nike,42.88,41,2015,42.88,41.54,50.92,50.05,41.6,39.65,48.75,46.8,46.8,57.85,58.24,48.0,45.44,45.44
1676,2015-10-07,nike,39.53,41,2015,39.53,42.88,41.54,50.92,50.05,41.6,39.65,48.75,46.8,46.8,57.85,58.24,48.0,45.44
1682,2015-10-08,nike,40.87000000000001,41,2015,40.87000000000001,39.53,42.88,41.54,50.92,50.05,41.6,39.65,48.75,46.8,46.8,57.85,58.24,48.0
1688,2015-10-09,nike,42.88,41,2015,42.88,40.87000000000001,39.53,42.88,41.54,50.92,50.05,41.6,39.65,48.75,46.8,46.8,57.85,58.24
1694,2015-10-10,nike,48.24,41,2015,48.24,42.88,40.87000000000001,39.53,42.88,41.54,50.92,50.05,41.6,39.65,48.75,46.8,46.8,57.85
1700,2015-10-11,nike,47.45,41,2015,47.45,48.24,42.88,40.87000000000001,39.53,42.88,41.54,50.92,50.05,41.6,39.65,48.75,46.8,46.8
1706,2015-10-12,nike,40.95,42,2015,40.95,47.45,48.24,42.88,40.87000000000001,39.53,42.88,41.54,50.92,50.05,41.6,39.65,48.75,46.8
1712,2015-10-13,nike,39.65,42,2015,39.65,40.95,47.45,48.24,42.88,40.87000000000001,39.53,42.88,41.54,50.92,50.05,41.6,39.65,48.75
1718,2015-10-14,nike,37.05,42,2015,37.05,39.65,40.95,47.45,48.24,42.88,40.87000000000001,39.53,42.88,41.54,50.92,50.05,41.6,39.65
1724,2015-10-15,nike,39.0,42,2015,39.0,37.05,39.65,40.95,47.45,48.24,42.88,40.87000000000001,39.53,42.88,41.54,50.92,50.05,41.6
1730,2015-10-16,nike,40.95,42,2015,40.95,39.0,37.05,39.65,40.95,47.45,48.24,42.88,40.87000000000001,39.53,42.88,41.54,50.92,50.05
1736,2015-10-17,nike,46.15,42,2015,46.15,40.95,39.0,37.05,39.65,40.95,47.45,48.24,42.88,40.87000000000001,39.53,42.88,41.54,50.92
1742,2015-10-18,nike,61.56,42,2015,61.56,46.15,40.95,39.0,37.05,39.65,40.95,47.45,48.24,42.88,40.87000000000001,39.53,42.88,41.54
1748,2015-10-19,nike,52.65000000000001,43,2015,52.65000000000001,61.56,46.15,40.95,39.0,37.05,39.65,40.95,47.45,48.24,42.88,40.87000000000001,39.53,42.88
1754,2015-10-20,nike,51.03,43,2015,51.03,52.65000000000001,61.56,46.15,40.95,39.0,37.05,39.65,40.95,47.45,48.24,42.88,40.87000000000001,39.53
1760,2015-10-21,nike,81.0,43,2015,81.0,51.03,52.65000000000001,61.56,46.15,40.95,39.0,37.05,39.65,40.95,47.45,48.24,42.88,40.87000000000001
1766,2015-10-22,nike,76.95,43,2015,76.95,81.0,51.03,52.65000000000001,61.56,46.15,40.95,39.0,37.05,39.65,40.95,47.45,48.24,42.88
1772,2015-10-23,nike,59.94000000000001,43,2015,59.94000000000001,76.95,81.0,51.03,52.65000000000001,61.56,46.15,40.95,39.0,37.05,39.65,40.95,47.45,48.24
1778,2015-10-24,nike,59.13,43,2015,59.13,59.94000000000001,76.95,81.0,51.03,52.65000000000001,61.56,46.15,40.95,39.0,37.05,39.65,40.95,47.45
1784,2015-10-25,nike,52.36000000000001,43,2015,52.36000000000001,59.13,59.94000000000001,76.95,81.0,51.03,52.65000000000001,61.56,46.15,40.95,39.0,37.05,39.65,40.95
1790,2015-10-26,nike,46.24,44,2015,46.24,52.36000000000001,59.13,59.94000000000001,76.95,81.0,51.03,52.65000000000001,61.56,46.15,40.95,39.0,37.05,39.65
1796,2015-10-27,nike,42.84,44,2015,42.84,46.24,52.36000000000001,59.13,59.94000000000001,76.95,81.0,51.03,52.65000000000001,61.56,46.15,40.95,39.0,37.05
1802,2015-10-28,nike,42.16,44,2015,42.16,42.84,46.24,52.36000000000001,59.13,59.94000000000001,76.95,81.0,51.03,52.65000000000001,61.56,46.15,40.95,39.0
1808,2015-10-29,nike,43.52,44,2015,43.52,42.16,42.84,46.24,52.36000000000001,59.13,59.94000000000001,76.95,81.0,51.03,52.65000000000001,61.56,46.15,40.95
1814,2015-10-30,nike,43.52,44,2015,43.52,43.52,42.16,42.84,46.24,52.36000000000001,59.13,59.94000000000001,76.95,81.0,51.03,52.65000000000001,61.56,46.15
1820,2015-10-31,nike,43.52,44,2015,43.52,43.52,43.52,42.16,42.84,46.24,52.36000000000001,59.13,59.94000000000001,76.95,81.0,51.03,52.65000000000001,61.56
1826,2015-11-01,nike,33.599999999999994,44,2015,33.599999999999994,43.52,43.52,43.52,42.16,42.84,46.24,52.36000000000001,59.13,59.94000000000001,76.95,81.0,51.03,52.65000000000001
1832,2015-11-02,nike,33.599999999999994,45,2015,33.599999999999994,33.599999999999994,43.52,43.52,43.52,42.16,42.84,46.24,52.36000000000001,59.13,59.94000000000001,76.95,81.0,51.03
1838,2015-11-03,nike,31.5,45,2015,31.5,33.599999999999994,33.599999999999994,43.52,43.52,43.52,42.16,42.84,46.24,52.36000000000001,59.13,59.94000000000001,76.95,81.0
1844,2015-11-04,nike,31.5,45,2015,31.5,31.5,33.599999999999994,33.599999999999994,43.52,43.52,43.52,42.16,42.84,46.24,52.36000000000001,59.13,59.94000000000001,76.95
1850,2015-11-05,nike,31.5,45,2015,31.5,31.5,31.5,33.599999999999994,33.599999999999994,43.52,43.52,43.52,42.16,42.84,46.24,52.36000000000001,59.13,59.94000000000001
1856,2015-11-06,nike,31.5,45,2015,31.5,31.5,31.5,31.5,33.599999999999994,33.599999999999994,43.52,43.52,43.52,42.16,42.84,46.24,52.36000000000001,59.13
1862,2015-11-07,nike,37.1,45,2015,37.1,31.5,31.5,31.5,31.5,33.599999999999994,33.599999999999994,43.52,43.52,43.52,42.16,42.84,46.24,52.36000000000001
1868,2015-11-08,nike,41.44,45,2015,41.44,37.1,31.5,31.5,31.5,31.5,33.599999999999994,33.599999999999994,43.52,43.52,43.52,42.16,42.84,46.24
1874,2015-11-09,nike,36.26,46,2015,36.26,41.44,37.1,31.5,31.5,31.5,31.5,33.599999999999994,33.599999999999994,43.52,43.52,43.52,42.16,42.84
1880,2015-11-10,nike,34.04,46,2015,34.04,36.26,41.44,37.1,31.5,31.5,31.5,31.5,33.599999999999994,33.599999999999994,43.52,43.52,43.52,42.16
1886,2015-11-11,nike,34.04,46,2015,34.04,34.04,36.26,41.44,37.1,31.5,31.5,31.5,31.5,33.599999999999994,33.599999999999994,43.52,43.52,43.52
1892,2015-11-12,nike,34.78,46,2015,34.78,34.04,34.04,36.26,41.44,37.1,31.5,31.5,31.5,31.5,33.599999999999994,33.599999999999994,43.52,43.52
1898,2015-11-13,nike,34.78,46,2015,34.78,34.78,34.04,34.04,36.26,41.44,37.1,31.5,31.5,31.5,31.5,33.599999999999994,33.599999999999994,43.52
1904,2015-11-14,nike,37.0,46,2015,37.0,34.78,34.78,34.04,34.04,36.26,41.44,37.1,31.5,31.5,31.5,31.5,33.599999999999994,33.599999999999994
1910,2015-11-15,nike,41.04,46,2015,41.04,37.0,34.78,34.78,34.04,34.04,36.26,41.44,37.1,31.5,31.5,31.5,31.5,33.599999999999994
1916,2015-11-16,nike,36.48,47,2015,36.48,41.04,37.0,34.78,34.78,34.04,34.04,36.26,41.44,37.1,31.5,31.5,31.5,31.5
1922,2015-11-17,nike,35.72,47,2015,35.72,36.48,41.04,37.0,34.78,34.78,34.04,34.04,36.26,41.44,37.1,31.5,31.5,31.5
1928,2015-11-18,nike,36.48,47,2015,36.48,35.72,36.48,41.04,37.0,34.78,34.78,34.04,34.04,36.26,41.44,37.1,31.5,31.5
1934,2015-11-19,nike,36.48,47,2015,36.48,36.48,35.72,36.48,41.04,37.0,34.78,34.78,34.04,34.04,36.26,41.44,37.1,31.5
1940,2015-11-20,nike,38.76,47,2015,38.76,36.48,36.48,35.72,36.48,41.04,37.0,34.78,34.78,34.04,34.04,36.26,41.44,37.1
1946,2015-11-21,nike,42.56,47,2015,42.56,38.76,36.48,36.48,35.72,36.48,41.04,37.0,34.78,34.78,34.04,34.04,36.26,41.44
1952,2015-11-22,nike,59.0,47,2015,59.0,42.56,38.76,36.48,36.48,35.72,36.48,41.04,37.0,34.78,34.78,34.04,34.04,36.26
1958,2015-11-23,nike,53.0,48,2015,53.0,59.0,42.56,38.76,36.48,36.48,35.72,36.48,41.04,37.0,34.78,34.78,34.04,34.04
1964,2015-11-24,nike,52.0,48,2015,52.0,53.0,59.0,42.56,38.76,36.48,36.48,35.72,36.48,41.04,37.0,34.78,34.78,34.04
1970,2015-11-25,nike,52.0,48,2015,52.0,52.0,53.0,59.0,42.56,38.76,36.48,36.48,35.72,36.48,41.04,37.0,34.78,34.78
1976,2015-11-26,nike,68.0,48,2015,68.0,52.0,52.0,53.0,59.0,42.56,38.76,36.48,36.48,35.72,36.48,41.04,37.0,34.78
1982,2015-11-27,nike,100.0,48,2015,100.0,68.0,52.0,52.0,53.0,59.0,42.56,38.76,36.48,36.48,35.72,36.48,41.04,37.0
1988,2015-11-28,nike,79.0,48,2015,79.0,100.0,68.0,52.0,52.0,53.0,59.0,42.56,38.76,36.48,36.48,35.72,36.48,41.04
1994,2015-11-29,nike,70.29,48,2015,70.29,79.0,100.0,68.0,52.0,52.0,53.0,59.0,42.56,38.76,36.48,36.48,35.72,36.48
2000,2015-11-30,nike,82.17,49,2015,82.17,70.29,79.0,100.0,68.0,52.0,52.0,53.0,59.0,42.56,38.76,36.48,36.48,35.72
2006,2015-12-01,nike,86.13,49,2015,86.13,82.17,70.29,79.0,100.0,68.0,52.0,52.0,53.0,59.0,42.56,38.76,36.48,36.48
2012,2015-12-02,nike,66.33,49,2015,66.33,86.13,82.17,70.29,79.0,100.0,68.0,52.0,52.0,53.0,59.0,42.56,38.76,36.48
2018,2015-12-03,nike,68.31,49,2015,68.31,66.33,86.13,82.17,70.29,79.0,100.0,68.0,52.0,52.0,53.0,59.0,42.56,38.76
