,date,name,score,score_day_1,score_day_2,score_day_3,score_day_4,score_day_5,score_day_6,score_day_7,score_day_8,score_day_9,score_day_10,score_day_11,score_day_12,score_day_13,score_day_14
2272,2019-07-16,tesla,0.8,0.4607329842931937,0.42248062015503873,0.49034749034749037,0.4538310412573674,0.42913385826771655,0.4967741935483871,0.5111111111111111,0.4600760456273764,0.46311475409836067,0.4969574036511156,0.4732334047109208,0.5813084112149532,0.49070631970260226,0.4759825327510917
2278,2019-07-17,tesla,0.3333333333333333,0.8,0.4607329842931937,0.42248062015503873,0.49034749034749037,0.4538310412573674,0.42913385826771655,0.4967741935483871,0.5111111111111111,0.4600760456273764,0.46311475409836067,0.4969574036511156,0.4732334047109208,0.5813084112149532,0.49070631970260226
2284,2019-07-18,tesla,1.0,0.3333333333333333,0.8,0.4607329842931937,0.42248062015503873,0.49034749034749037,0.4538310412573674,0.42913385826771655,0.4967741935483871,0.5111111111111111,0.4600760456273764,0.46311475409836067,0.4969574036511156,0.4732334047109208,0.5813084112149532
2290,2019-07-19,tesla,0.7777777777777778,1.0,0.3333333333333333,0.8,0.4607329842931937,0.42248062015503873,0.49034749034749037,0.4538310412573674,0.42913385826771655,0.4967741935483871,0.5111111111111111,0.4600760456273764,0.46311475409836067,0.4969574036511156,0.4732334047109208
2296,2019-07-20,tesla,0.6666666666666666,0.7777777777777778,1.0,0.3333333333333333,0.8,0.4607329842931937,0.42248062015503873,0.49034749034749037,0.4538310412573674,0.42913385826771655,0.4967741935483871,0.5111111111111111,0.4600760456273764,0.46311475409836067,0.4969574036511156
2302,2019-07-21,tesla,0.45454545454545453,0.6666666666666666,0.7777777777777778,1.0,0.3333333333333333,0.8,0.4607329842931937,0.42248062015503873,0.49034749034749037,0.4538310412573674,0.42913385826771655,0.4967741935483871,0.5111111111111111,0.4600760456273764,0.46311475409836067
2308,2019-07-22,tesla,0.49707602339181284,0.45454545454545453,0.6666666666666666,0.7777777777777778,1.0,0.3333333333333333,0.8,0.4607329842931937,0.42248062015503873,0.49034749034749037,0.4538310412573674,0.42913385826771655,0.4967741935483871,0.5111111111111111,0.4600760456273764
2314,2019-07-23,tesla,0.49295774647887325,0.49707602339181284,0.45454545454545453,0.6666666666666666,0.7777777777777778,1.0,0.3333333333333333,0.8,0.4607329842931937,0.42248062015503873,0.49034749034749037,0.4538310412573674,0.42913385826771655,0.4967741935483871,0.5111111111111111
2320,2019-07-24,tesla,0.5061124694376528,0.49295774647887325,0.49707602339181284,0.45454545454545453,0.6666666666666666,0.7777777777777778,1.0,0.3333333333333333,0.8,0.4607329842931937,0.42248062015503873,0.49034749034749037,0.4538310412573674,0.42913385826771655,0.4967741935483871
2326,2019-07-25,tesla,0.49498997995991983,0.5061124694376528,0.49295774647887325,0.49707602339181284,0.45454545454545453,0.6666666666666666,0.7777777777777778,1.0,0.3333333333333333,0.8,0.4607329842931937,0.42248062015503873,0.49034749034749037,0.4538310412573674,0.42913385826771655
2332,2019-07-26,tesla,0.3776091081593928,0.49498997995991983,0.5061124694376528,0.49295774647887325,0.49707602339181284,0.45454545454545453,0.6666666666666666,0.7777777777777778,1.0,0.3333333333333333,0.8,0.4607329842931937,0.42248062015503873,0.49034749034749037,0.4538310412573674
2338,2019-07-27,tesla,0.34754797441364604,0.3776091081593928,0.49498997995991983,0.5061124694376528,0.49295774647887325,0.49707602339181284,0.45454545454545453,0.6666666666666666,0.7777777777777778,1.0,0.3333333333333333,0.8,0.4607329842931937,0.42248062015503873,0.49034749034749037
2344,2019-07-28,tesla,0.40625,0.34754797441364604,0.3776091081593928,0.49498997995991983,0.5061124694376528,0.49295774647887325,0.49707602339181284,0.45454545454545453,0.6666666666666666,0.7777777777777778,1.0,0.3333333333333333,0.8,0.4607329842931937,0.42248062015503873
2350,2019-07-29,tesla,0.6039603960396039,0.40625,0.34754797441364604,0.3776091081593928,0.49498997995991983,0.5061124694376528,0.49295774647887325,0.49707602339181284,0.45454545454545453,0.6666666666666666,0.7777777777777778,1.0,0.3333333333333333,0.8,0.4607329842931937
2356,2019-07-30,tesla,0.47514910536779326,0.6039603960396039,0.40625,0.34754797441364604,0.3776091081593928,0.49498997995991983,0.5061124694376528,0.49295774647887325,0.49707602339181284,0.45454545454545453,0.6666666666666666,0.7777777777777778,1.0,0.3333333333333333,0.8
2362,2019-07-31,tesla,0.4913294797687861,0.47514910536779326,0.6039603960396039,0.40625,0.34754797441364604,0.3776091081593928,0.49498997995991983,0.5061124694376528,0.49295774647887325,0.49707602339181284,0.45454545454545453,0.6666666666666666,0.7777777777777778,1.0,0.3333333333333333
2368,2019-08-01,tesla,0.4103585657370518,0.4913294797687861,0.47514910536779326,0.6039603960396039,0.40625,0.34754797441364604,0.3776091081593928,0.49498997995991983,0.5061124694376528,0.49295774647887325,0.49707602339181284,0.45454545454545453,0.6666666666666666,0.7777777777777778,1.0
2374,2019-08-02,tesla,0.425891181988743,0.4103585657370518,0.4913294797687861,0.47514910536779326,0.6039603960396039,0.40625,0.34754797441364604,0.3776091081593928,0.49498997995991983,0.5061124694376528,0.49295774647887325,0.49707602339181284,0.45454545454545453,0.6666666666666666,0.7777777777777778
2380,2019-08-03,tesla,0.5310344827586206,0.425891181988743,0.4103585657370518,0.4913294797687861,0.47514910536779326,0.6039603960396039,0.40625,0.34754797441364604,0.3776091081593928,0.49498997995991983,0.5061124694376528,0.49295774647887325,0.49707602339181284,0.45454545454545453,0.6666666666666666
2386,2019-08-04,tesla,0.5559701492537313,0.5310344827586206,0.425891181988743,0.4103585657370518,0.4913294797687861,0.47514910536779326,0.6039603960396039,0.40625,0.34754797441364604,0.3776091081593928,0.49498997995991983,0.5061124694376528,0.49295774647887325,0.49707602339181284,0.45454545454545453
2392,2019-08-05,tesla,0.4641509433962264,0.5559701492537313,0.5310344827586206,0.425891181988743,0.4103585657370518,0.4913294797687861,0.47514910536779326,0.6039603960396039,0.40625,0.34754797441364604,0.3776091081593928,0.49498997995991983,0.5061124694376528,0.49295774647887325,0.49707602339181284
2398,2019-08-06,tesla,0.5156576200417536,0.4641509433962264,0.5559701492537313,0.5310344827586206,0.425891181988743,0.4103585657370518,0.4913294797687861,0.47514910536779326,0.6039603960396039,0.40625,0.34754797441364604,0.3776091081593928,0.49498997995991983,0.5061124694376528,0.49295774647887325
2404,2019-08-07,tesla,0.4870775347912525,0.5156576200417536,0.4641509433962264,0.5559701492537313,0.5310344827586206,0.425891181988743,0.4103585657370518,0.4913294797687861,0.47514910536779326,0.6039603960396039,0.40625,0.34754797441364604,0.3776091081593928,0.49498997995991983,0.5061124694376528
2410,2019-08-08,tesla,0.5414012738853503,0.4870775347912525,0.5156576200417536,0.4641509433962264,0.5559701492537313,0.5310344827586206,0.425891181988743,0.4103585657370518,0.4913294797687861,0.47514910536779326,0.6039603960396039,0.40625,0.34754797441364604,0.3776091081593928,0.49498997995991983
2416,2019-08-09,tesla,0.48282828282828283,0.5414012738853503,0.4870775347912525,0.5156576200417536,0.4641509433962264,0.5559701492537313,0.5310344827586206,0.425891181988743,0.4103585657370518,0.4913294797687861,0.47514910536779326,0.6039603960396039,0.40625,0.34754797441364604,0.3776091081593928
2422,2019-08-10,tesla,0.5151515151515151,0.48282828282828283,0.5414012738853503,0.4870775347912525,0.5156576200417536,0.4641509433962264,0.5559701492537313,0.5310344827586206,0.425891181988743,0.4103585657370518,0.4913294797687861,0.47514910536779326,0.6039603960396039,0.40625,0.34754797441364604
2428,2019-08-11,tesla,0.0,0.5151515151515151,0.48282828282828283,0.5414012738853503,0.4870775347912525,0.5156576200417536,0.4641509433962264,0.5559701492537313,0.5310344827586206,0.425891181988743,0.4103585657370518,0.4913294797687861,0.47514910536779326,0.6039603960396039,0.40625
2434,2019-08-12,tesla,0.25,0.0,0.5151515151515151,0.48282828282828283,0.5414012738853503,0.4870775347912525,0.5156576200417536,0.4641509433962264,0.5559701492537313,0.5310344827586206,0.425891181988743,0.4103585657370518,0.4913294797687861,0.47514910536779326,0.6039603960396039
2440,2019-08-13,tesla,0.3333333333333333,0.25,0.0,0.5151515151515151,0.48282828282828283,0.5414012738853503,0.4870775347912525,0.5156576200417536,0.4641509433962264,0.5559701492537313,0.5310344827586206,0.425891181988743,0.4103585657370518,0.4913294797687861,0.47514910536779326
2446,2019-08-14,tesla,0.0,0.3333333333333333,0.25,0.0,0.5151515151515151,0.48282828282828283,0.5414012738853503,0.4870775347912525,0.5156576200417536,0.4641509433962264,0.5559701492537313,0.5310344827586206,0.425891181988743,0.4103585657370518,0.4913294797687861
2452,2019-08-15,tesla,0.4775510204081633,0.0,0.3333333333333333,0.25,0.0,0.5151515151515151,0.48282828282828283,0.5414012738853503,0.4870775347912525,0.5156576200417536,0.4641509433962264,0.5559701492537313,0.5310344827586206,0.425891181988743,0.4103585657370518
2458,2019-08-16,tesla,0.4810126582278481,0.4775510204081633,0.0,0.3333333333333333,0.25,0.0,0.5151515151515151,0.48282828282828283,0.5414012738853503,0.4870775347912525,0.5156576200417536,0.4641509433962264,0.5559701492537313,0.5310344827586206,0.425891181988743
2464,2019-08-17,tesla,0.5277777777777778,0.4810126582278481,0.4775510204081633,0.0,0.3333333333333333,0.25,0.0,0.5151515151515151,0.48282828282828283,0.5414012738853503,0.4870775347912525,0.5156576200417536,0.4641509433962264,0.5559701492537313,0.5310344827586206
2470,2019-08-18,tesla,0.5565217391304348,0.5277777777777778,0.4810126582278481,0.4775510204081633,0.0,0.3333333333333333,0.25,0.0,0.5151515151515151,0.48282828282828283,0.5414012738853503,0.4870775347912525,0.5156576200417536,0.4641509433962264,0.5559701492537313
2476,2019-08-19,tesla,0.4883720930232558,0.5565217391304348,0.5277777777777778,0.4810126582278481,0.4775510204081633,0.0,0.3333333333333333,0.25,0.0,0.5151515151515151,0.48282828282828283,0.5414012738853503,0.4870775347912525,0.5156576200417536,0.4641509433962264
2482,2019-08-20,tesla,0.5181818181818182,0.4883720930232558,0.5565217391304348,0.5277777777777778,0.4810126582278481,0.4775510204081633,0.0,0.3333333333333333,0.25,0.0,0.5151515151515151,0.48282828282828283,0.5414012738853503,0.4870775347912525,0.5156576200417536
2488,2019-08-21,tesla,0.3347107438016529,0.5181818181818182,0.4883720930232558,0.5565217391304348,0.5277777777777778,0.4810126582278481,0.4775510204081633,0.0,0.3333333333333333,0.25,0.0,0.5151515151515151,0.48282828282828283,0.5414012738853503,0.4870775347912525
2494,2019-08-22,tesla,0.4351464435146444,0.3347107438016529,0.5181818181818182,0.4883720930232558,0.5565217391304348,0.5277777777777778,0.4810126582278481,0.4775510204081633,0.0,0.3333333333333333,0.25,0.0,0.5151515151515151,0.48282828282828283,0.5414012738853503
2500,2019-08-23,tesla,0.45073375262054505,0.4351464435146444,0.3347107438016529,0.5181818181818182,0.4883720930232558,0.5565217391304348,0.5277777777777778,0.4810126582278481,0.4775510204081633,0.0,0.3333333333333333,0.25,0.0,0.5151515151515151,0.48282828282828283
2506,2019-08-24,tesla,0.2681992337164751,0.45073375262054505,0.4351464435146444,0.3347107438016529,0.5181818181818182,0.4883720930232558,0.5565217391304348,0.5277777777777778,0.4810126582278481,0.4775510204081633,0.0,0.3333333333333333,0.25,0.0,0.5151515151515151
2512,2019-08-25,tesla,0.5441478439425051,0.2681992337164751,0.45073375262054505,0.4351464435146444,0.3347107438016529,0.5181818181818182,0.4883720930232558,0.5565217391304348,0.5277777777777778,0.4810126582278481,0.4775510204081633,0.0,0.3333333333333333,0.25,0.0
2518,2019-08-26,tesla,0.4510556621880998,0.5441478439425051,0.2681992337164751,0.45073375262054505,0.4351464435146444,0.3347107438016529,0.5181818181818182,0.4883720930232558,0.5565217391304348,0.5277777777777778,0.4810126582278481,0.4775510204081633,0.0,0.3333333333333333,0.25
2524,2019-08-27,tesla,0.41832669322709165,0.4510556621880998,0.5441478439425051,0.2681992337164751,0.45073375262054505,0.4351464435146444,0.3347107438016529,0.5181818181818182,0.4883720930232558,0.5565217391304348,0.5277777777777778,0.4810126582278481,0.4775510204081633,0.0,0.3333333333333333
2530,2019-08-28,tesla,0.5136612021857924,0.41832669322709165,0.4510556621880998,0.5441478439425051,0.2681992337164751,0.45073375262054505,0.4351464435146444,0.3347107438016529,0.5181818181818182,0.4883720930232558,0.5565217391304348,0.5277777777777778,0.4810126582278481,0.4775510204081633,0.0
2536,2019-08-29,tesla,0.14285714285714285,0.5136612021857924,0.41832669322709165,0.4510556621880998,0.5441478439425051,0.2681992337164751,0.45073375262054505,0.4351464435146444,0.3347107438016529,0.5181818181818182,0.4883720930232558,0.5565217391304348,0.5277777777777778,0.4810126582278481,0.4775510204081633
2542,2019-08-30,tesla,0.75,0.14285714285714285,0.5136612021857924,0.41832669322709165,0.4510556621880998,0.5441478439425051,0.2681992337164751,0.45073375262054505,0.4351464435146444,0.3347107438016529,0.5181818181818182,0.4883720930232558,0.5565217391304348,0.5277777777777778,0.4810126582278481
2548,2019-08-31,tesla,0.6,0.75,0.14285714285714285,0.5136612021857924,0.41832669322709165,0.4510556621880998,0.5441478439425051,0.2681992337164751,0.45073375262054505,0.4351464435146444,0.3347107438016529,0.5181818181818182,0.4883720930232558,0.5565217391304348,0.5277777777777778
2554,2019-09-01,tesla,1.0,0.6,0.75,0.14285714285714285,0.5136612021857924,0.41832669322709165,0.4510556621880998,0.5441478439425051,0.2681992337164751,0.45073375262054505,0.4351464435146444,0.3347107438016529,0.5181818181818182,0.4883720930232558,0.5565217391304348
2560,2019-09-02,tesla,0.6363636363636364,1.0,0.6,0.75,0.14285714285714285,0.5136612021857924,0.41832669322709165,0.4510556621880998,0.5441478439425051,0.2681992337164751,0.45073375262054505,0.4351464435146444,0.3347107438016529,0.5181818181818182,0.4883720930232558
2566,2019-09-03,tesla,0.5010309278350515,0.6363636363636364,1.0,0.6,0.75,0.14285714285714285,0.5136612021857924,0.41832669322709165,0.4510556621880998,0.5441478439425051,0.2681992337164751,0.45073375262054505,0.4351464435146444,0.3347107438016529,0.5181818181818182
2572,2019-09-04,tesla,0.4355140186915888,0.5010309278350515,0.6363636363636364,1.0,0.6,0.75,0.14285714285714285,0.5136612021857924,0.41832669322709165,0.4510556621880998,0.5441478439425051,0.2681992337164751,0.45073375262054505,0.4351464435146444,0.3347107438016529
2578,2019-09-05,tesla,0.47876447876447875,0.4355140186915888,0.5010309278350515,0.6363636363636364,1.0,0.6,0.75,0.14285714285714285,0.5136612021857924,0.41832669322709165,0.4510556621880998,0.5441478439425051,0.2681992337164751,0.45073375262054505,0.4351464435146444
2584,2019-09-06,tesla,0.4407766990291262,0.47876447876447875,0.4355140186915888,0.5010309278350515,0.6363636363636364,1.0,0.6,0.75,0.14285714285714285,0.5136612021857924,0.41832669322709165,0.4510556621880998,0.5441478439425051,0.2681992337164751,0.45073375262054505
2590,2019-09-07,tesla,0.5142314990512334,0.4407766990291262,0.47876447876447875,0.4355140186915888,0.5010309278350515,0.6363636363636364,1.0,0.6,0.75,0.14285714285714285,0.5136612021857924,0.41832669322709165,0.4510556621880998,0.5441478439425051,0.2681992337164751
2596,2019-09-08,tesla,0.48066298342541436,0.5142314990512334,0.4407766990291262,0.47876447876447875,0.4355140186915888,0.5010309278350515,0.6363636363636364,1.0,0.6,0.75,0.14285714285714285,0.5136612021857924,0.41832669322709165,0.4510556621880998,0.5441478439425051
2602,2019-09-09,tesla,0.38809034907597534,0.48066298342541436,0.5142314990512334,0.4407766990291262,0.47876447876447875,0.4355140186915888,0.5010309278350515,0.6363636363636364,1.0,0.6,0.75,0.14285714285714285,0.5136612021857924,0.41832669322709165,0.4510556621880998
2608,2019-09-10,tesla,0.5048732943469786,0.38809034907597534,0.48066298342541436,0.5142314990512334,0.4407766990291262,0.47876447876447875,0.4355140186915888,0.5010309278350515,0.6363636363636364,1.0,0.6,0.75,0.14285714285714285,0.5136612021857924,0.41832669322709165
2614,2019-09-11,tesla,0.4706994328922495,0.5048732943469786,0.38809034907597534,0.48066298342541436,0.5142314990512334,0.4407766990291262,0.47876447876447875,0.4355140186915888,0.5010309278350515,0.6363636363636364,1.0,0.6,0.75,0.14285714285714285,0.5136612021857924
2620,2019-09-12,tesla,0.3900990099009901,0.4706994328922495,0.5048732943469786,0.38809034907597534,0.48066298342541436,0.5142314990512334,0.4407766990291262,0.47876447876447875,0.4355140186915888,0.5010309278350515,0.6363636363636364,1.0,0.6,0.75,0.14285714285714285
2626,2019-09-13,tesla,0.5130784708249497,0.3900990099009901,0.4706994328922495,0.5048732943469786,0.38809034907597534,0.48066298342541436,0.5142314990512334,0.4407766990291262,0.47876447876447875,0.4355140186915888,0.5010309278350515,0.6363636363636364,1.0,0.6,0.75
2632,2019-09-14,tesla,0.5146443514644351,0.5130784708249497,0.3900990099009901,0.4706994328922495,0.5048732943469786,0.38809034907597534,0.48066298342541436,0.5142314990512334,0.4407766990291262,0.47876447876447875,0.4355140186915888,0.5010309278350515,0.6363636363636364,1.0,0.6
2638,2019-09-15,tesla,0.47540983606557374,0.5146443514644351,0.5130784708249497,0.3900990099009901,0.4706994328922495,0.5048732943469786,0.38809034907597534,0.48066298342541436,0.5142314990512334,0.4407766990291262,0.47876447876447875,0.4355140186915888,0.5010309278350515,0.6363636363636364,1.0
2644,2019-09-16,tesla,0.46882217090069284,0.47540983606557374,0.5146443514644351,0.5130784708249497,0.3900990099009901,0.4706994328922495,0.5048732943469786,0.38809034907597534,0.48066298342541436,0.5142314990512334,0.4407766990291262,0.47876447876447875,0.4355140186915888,0.5010309278350515,0.6363636363636364
2650,2019-09-17,tesla,0.6363636363636364,0.46882217090069284,0.47540983606557374,0.5146443514644351,0.5130784708249497,0.3900990099009901,0.4706994328922495,0.5048732943469786,0.38809034907597534,0.48066298342541436,0.5142314990512334,0.4407766990291262,0.47876447876447875,0.4355140186915888,0.5010309278350515
2656,2019-09-18,tesla,0.7142857142857143,0.6363636363636364,0.46882217090069284,0.47540983606557374,0.5146443514644351,0.5130784708249497,0.3900990099009901,0.4706994328922495,0.5048732943469786,0.38809034907597534,0.48066298342541436,0.5142314990512334,0.4407766990291262,0.47876447876447875,0.4355140186915888
2662,2019-09-19,tesla,0.3333333333333333,0.7142857142857143,0.6363636363636364,0.46882217090069284,0.47540983606557374,0.5146443514644351,0.5130784708249497,0.3900990099009901,0.4706994328922495,0.5048732943469786,0.38809034907597534,0.48066298342541436,0.5142314990512334,0.4407766990291262,0.47876447876447875
2668,2019-09-20,tesla,0.7142857142857143,0.3333333333333333,0.7142857142857143,0.6363636363636364,0.46882217090069284,0.47540983606557374,0.5146443514644351,0.5130784708249497,0.3900990099009901,0.4706994328922495,0.5048732943469786,0.38809034907597534,0.48066298342541436,0.5142314990512334,0.4407766990291262
2674,2019-09-21,tesla,0.4496124031007752,0.7142857142857143,0.3333333333333333,0.7142857142857143,0.6363636363636364,0.46882217090069284,0.47540983606557374,0.5146443514644351,0.5130784708249497,0.3900990099009901,0.4706994328922495,0.5048732943469786,0.38809034907597534,0.48066298342541436,0.5142314990512334
2680,2019-09-22,tesla,0.4594594594594595,0.4496124031007752,0.7142857142857143,0.3333333333333333,0.7142857142857143,0.6363636363636364,0.46882217090069284,0.47540983606557374,0.5146443514644351,0.5130784708249497,0.3900990099009901,0.4706994328922495,0.5048732943469786,0.38809034907597534,0.48066298342541436
2686,2019-09-23,tesla,0.5112936344969199,0.4594594594594595,0.4496124031007752,0.7142857142857143,0.3333333333333333,0.7142857142857143,0.6363636363636364,0.46882217090069284,0.47540983606557374,0.5146443514644351,0.5130784708249497,0.3900990099009901,0.4706994328922495,0.5048732943469786,0.38809034907597534
2692,2019-09-24,tesla,0.50093808630394,0.5112936344969199,0.4594594594594595,0.4496124031007752,0.7142857142857143,0.3333333333333333,0.7142857142857143,0.6363636363636364,0.46882217090069284,0.47540983606557374,0.5146443514644351,0.5130784708249497,0.3900990099009901,0.4706994328922495,0.5048732943469786
2698,2019-09-25,tesla,0.3254437869822485,0.50093808630394,0.5112936344969199,0.4594594594594595,0.4496124031007752,0.7142857142857143,0.3333333333333333,0.7142857142857143,0.6363636363636364,0.46882217090069284,0.47540983606557374,0.5146443514644351,0.5130784708249497,0.3900990099009901,0.4706994328922495
2704,2019-09-26,tesla,0.6061776061776062,0.3254437869822485,0.50093808630394,0.5112936344969199,0.4594594594594595,0.4496124031007752,0.7142857142857143,0.3333333333333333,0.7142857142857143,0.6363636363636364,0.46882217090069284,0.47540983606557374,0.5146443514644351,0.5130784708249497,0.3900990099009901
2710,2019-09-27,tesla,0.45490981963927857,0.6061776061776062,0.3254437869822485,0.50093808630394,0.5112936344969199,0.4594594594594595,0.4496124031007752,0.7142857142857143,0.3333333333333333,0.7142857142857143,0.6363636363636364,0.46882217090069284,0.47540983606557374,0.5146443514644351,0.5130784708249497
2716,2019-09-28,tesla,0.4409448818897638,0.45490981963927857,0.6061776061776062,0.3254437869822485,0.50093808630394,0.5112936344969199,0.4594594594594595,0.4496124031007752,0.7142857142857143,0.3333333333333333,0.7142857142857143,0.6363636363636364,0.46882217090069284,0.47540983606557374,0.5146443514644351
2722,2019-09-29,tesla,0.44656488549618323,0.4409448818897638,0.45490981963927857,0.6061776061776062,0.3254437869822485,0.50093808630394,0.5112936344969199,0.4594594594594595,0.4496124031007752,0.7142857142857143,0.3333333333333333,0.7142857142857143,0.6363636363636364,0.46882217090069284,0.47540983606557374
2728,2019-09-30,tesla,0.4697508896797153,0.44656488549618323,0.4409448818897638,0.45490981963927857,0.6061776061776062,0.3254437869822485,0.50093808630394,0.5112936344969199,0.4594594594594595,0.4496124031007752,0.7142857142857143,0.3333333333333333,0.7142857142857143,0.6363636363636364,0.46882217090069284
2734,2019-10-01,tesla,0.4796747967479675,0.4697508896797153,0.44656488549618323,0.4409448818897638,0.45490981963927857,0.6061776061776062,0.3254437869822485,0.50093808630394,0.5112936344969199,0.4594594594594595,0.4496124031007752,0.7142857142857143,0.3333333333333333,0.7142857142857143,0.6363636363636364
2740,2019-10-02,tesla,0.4730290456431535,0.4796747967479675,0.4697508896797153,0.44656488549618323,0.4409448818897638,0.45490981963927857,0.6061776061776062,0.3254437869822485,0.50093808630394,0.5112936344969199,0.4594594594594595,0.4496124031007752,0.7142857142857143,0.3333333333333333,0.7142857142857143
2746,2019-10-03,tesla,0.49521988527724664,0.4730290456431535,0.4796747967479675,0.4697508896797153,0.44656488549618323,0.4409448818897638,0.45490981963927857,0.6061776061776062,0.3254437869822485,0.50093808630394,0.5112936344969199,0.4594594594594595,0.4496124031007752,0.7142857142857143,0.3333333333333333
2752,2019-10-04,tesla,0.46380697050938335,0.49521988527724664,0.4730290456431535,0.4796747967479675,0.4697508896797153,0.44656488549618323,0.4409448818897638,0.45490981963927857,0.6061776061776062,0.3254437869822485,0.50093808630394,0.5112936344969199,0.4594594594594595,0.4496124031007752,0.7142857142857143
2758,2019-10-05,tesla,0.75,0.46380697050938335,0.49521988527724664,0.4730290456431535,0.4796747967479675,0.4697508896797153,0.44656488549618323,0.4409448818897638,0.45490981963927857,0.6061776061776062,0.3254437869822485,0.50093808630394,0.5112936344969199,0.4594594594594595,0.4496124031007752
2764,2019-10-06,tesla,0.6470588235294118,0.75,0.46380697050938335,0.49521988527724664,0.4730290456431535,0.4796747967479675,0.4697508896797153,0.44656488549618323,0.4409448818897638,0.45490981963927857,0.6061776061776062,0.3254437869822485,0.50093808630394,0.5112936344969199,0.4594594594594595
2770,2019-10-07,tesla,0.38461538461538464,0.6470588235294118,0.75,0.46380697050938335,0.49521988527724664,0.4730290456431535,0.4796747967479675,0.4697508896797153,0.44656488549618323,0.4409448818897638,0.45490981963927857,0.6061776061776062,0.3254437869822485,0.50093808630394,0.5112936344969199
2776,2019-10-08,tesla,0.42857142857142855,0.38461538461538464,0.6470588235294118,0.75,0.46380697050938335,0.49521988527724664,0.4730290456431535,0.4796747967479675,0.4697508896797153,0.44656488549618323,0.4409448818897638,0.45490981963927857,0.6061776061776062,0.3254437869822485,0.50093808630394
2782,2019-10-09,tesla,0.42857142857142855,0.42857142857142855,0.38461538461538464,0.6470588235294118,0.75,0.46380697050938335,0.49521988527724664,0.4730290456431535,0.4796747967479675,0.4697508896797153,0.44656488549618323,0.4409448818897638,0.45490981963927857,0.6061776061776062,0.3254437869822485
2788,2019-10-10,tesla,0.45054945054945056,0.42857142857142855,0.42857142857142855,0.38461538461538464,0.6470588235294118,0.75,0.46380697050938335,0.49521988527724664,0.4730290456431535,0.4796747967479675,0.4697508896797153,0.44656488549618323,0.4409448818897638,0.45490981963927857,0.6061776061776062
2794,2019-10-11,tesla,0.4247104247104247,0.45054945054945056,0.42857142857142855,0.42857142857142855,0.38461538461538464,0.6470588235294118,0.75,0.46380697050938335,0.49521988527724664,0.4730290456431535,0.4796747967479675,0.4697508896797153,0.44656488549618323,0.4409448818897638,0.45490981963927857
2800,2019-10-12,tesla,0.42424242424242425,0.4247104247104247,0.45054945054945056,0.42857142857142855,0.42857142857142855,0.38461538461538464,0.6470588235294118,0.75,0.46380697050938335,0.49521988527724664,0.4730290456431535,0.4796747967479675,0.4697508896797153,0.44656488549618323,0.4409448818897638
2806,2019-10-13,tesla,0.46963562753036436,0.42424242424242425,0.4247104247104247,0.45054945054945056,0.42857142857142855,0.42857142857142855,0.38461538461538464,0.6470588235294118,0.75,0.46380697050938335,0.49521988527724664,0.4730290456431535,0.4796747967479675,0.4697508896797153,0.44656488549618323
2812,2019-10-14,tesla,0.37735849056603776,0.46963562753036436,0.42424242424242425,0.4247104247104247,0.45054945054945056,0.42857142857142855,0.42857142857142855,0.38461538461538464,0.6470588235294118,0.75,0.46380697050938335,0.49521988527724664,0.4730290456431535,0.4796747967479675,0.4697508896797153
2818,2019-10-15,tesla,0.33575317604355714,0.37735849056603776,0.46963562753036436,0.42424242424242425,0.4247104247104247,0.45054945054945056,0.42857142857142855,0.42857142857142855,0.38461538461538464,0.6470588235294118,0.75,0.46380697050938335,0.49521988527724664,0.4730290456431535,0.4796747967479675
2824,2019-10-16,tesla,0.41714285714285715,0.33575317604355714,0.37735849056603776,0.46963562753036436,0.42424242424242425,0.4247104247104247,0.45054945054945056,0.42857142857142855,0.42857142857142855,0.38461538461538464,0.6470588235294118,0.75,0.46380697050938335,0.49521988527724664,0.4730290456431535
2830,2019-10-17,tesla,0.5171026156941649,0.41714285714285715,0.33575317604355714,0.37735849056603776,0.46963562753036436,0.42424242424242425,0.4247104247104247,0.45054945054945056,0.42857142857142855,0.42857142857142855,0.38461538461538464,0.6470588235294118,0.75,0.46380697050938335,0.49521988527724664
2836,2019-10-18,tesla,0.39669421487603307,0.5171026156941649,0.41714285714285715,0.33575317604355714,0.37735849056603776,0.46963562753036436,0.42424242424242425,0.4247104247104247,0.45054945054945056,0.42857142857142855,0.42857142857142855,0.38461538461538464,0.6470588235294118,0.75,0.46380697050938335
2842,2019-10-19,tesla,0.48582230623818523,0.39669421487603307,0.5171026156941649,0.41714285714285715,0.33575317604355714,0.37735849056603776,0.46963562753036436,0.42424242424242425,0.4247104247104247,0.45054945054945056,0.42857142857142855,0.42857142857142855,0.38461538461538464,0.6470588235294118,0.75
2848,2019-10-20,tesla,0.4990512333965844,0.48582230623818523,0.39669421487603307,0.5171026156941649,0.41714285714285715,0.33575317604355714,0.37735849056603776,0.46963562753036436,0.42424242424242425,0.4247104247104247,0.45054945054945056,0.42857142857142855,0.42857142857142855,0.38461538461538464,0.6470588235294118
2854,2019-10-21,tesla,0.48846153846153845,0.4990512333965844,0.48582230623818523,0.39669421487603307,0.5171026156941649,0.41714285714285715,0.33575317604355714,0.37735849056603776,0.46963562753036436,0.42424242424242425,0.4247104247104247,0.45054945054945056,0.42857142857142855,0.42857142857142855,0.38461538461538464
